order_no,order_date,customer_id,channel,sku,qty_units
504289,2025-11-26,HSP-0031,Hospital,PH10491,87
504290,2025-11-26,HSP-0032,Hospital,PH10100,90
504291,2025-11-26,HSP-0033,Hospital,PH10178,89
504291,2025-11-26,HSP-0033,Hospital,PH10457,76
504291,2025-11-26,HSP-0033,Hospital,PH10183,41
504291,2025-11-26,HSP-0033,Hospital,PH10355,83
504292,2025-11-26,HSP-0034,Hospital,PH10166,35
504292,2025-11-26,HSP-0034,Hospital,PH10049,94
504292,2025-11-26,HSP-0034,Hospital,PH10009,107
504292,2025-11-26,HSP-0034,Hospital,PH10281,33
504292,2025-11-26,HSP-0034,Hospital,PH10131,102
504293,2025-11-26,HSP-0035,Hospital,SG20041,13
504293,2025-11-26,HSP-0035,Hospital,PH10340,85
504293,2025-11-26,HSP-0035,Hospital,PH10236,56
504294,2025-11-26,HSP-0036,Hospital,PH10292,110
504294,2025-11-26,HSP-0036,Hospital,PH10119,76
504294,2025-11-26,HSP-0036,Hospital,SG20013,105
504294,2025-11-26,HSP-0036,Hospital,PH10520,114
504294,2025-11-26,HSP-0036,Hospital,PH10521,35
504295,2025-11-26,HSP-0037,Hospital,PH10166,36
504295,2025-11-26,HSP-0037,Hospital,PH10215,16
504295,2025-11-26,HSP-0037,Hospital,PH10275,26
504295,2025-11-26,HSP-0037,Hospital,PH10236,76
504295,2025-11-26,HSP-0037,Hospital,PH10052,97
504296,2025-11-26,HSP-0038,Hospital,PH10281,79
504296,2025-11-26,HSP-0038,Hospital,PH10236,15
504297,2025-11-26,PHM-0001,Pharmacy,PH10281,3
504297,2025-11-26,PHM-0001,Pharmacy,PH10101,2
504298,2025-11-26,PHM-0002,Pharmacy,PH10502,10
504298,2025-11-26,PHM-0002,Pharmacy,PH10426,4
504299,2025-11-26,PHM-0003,Pharmacy,PH10196,3
504299,2025-11-26,PHM-0003,Pharmacy,PH10172,5
504299,2025-11-26,PHM-0003,Pharmacy,PH10183,11
504300,2025-11-26,PHM-0005,Pharmacy,SG20036,7
504300,2025-11-26,PHM-0005,Pharmacy,SG20043,11
504301,2025-11-26,PHM-0007,Pharmacy,PH10253,8
504302,2025-11-26,PHM-0009,Pharmacy,SG20041,8
504302,2025-11-26,PHM-0009,Pharmacy,PH10023,12
504303,2025-11-26,PHM-0010,Pharmacy,PH10209,11
504303,2025-11-26,PHM-0010,Pharmacy,PH10456,3
504304,2025-11-26,PHM-0012,Pharmacy,PH10181,8
504304,2025-11-26,PHM-0012,Pharmacy,PH10432,4
504305,2025-11-26,PHM-0013,Pharmacy,SG20016,2
504305,2025-11-26,PHM-0013,Pharmacy,PH10283,6
504306,2025-11-26,PHM-0015,Pharmacy,PH10257,10
504306,2025-11-26,PHM-0015,Pharmacy,PH10462,2
504306,2025-11-26,PHM-0015,Pharmacy,PH10248,10
504307,2025-11-26,PHM-0016,Pharmacy,PH10150,7
504308,2025-11-26,PHM-0017,Pharmacy,SG20062,2
504308,2025-11-26,PHM-0017,Pharmacy,PH10065,6
504309,2025-11-26,PHM-0018,Pharmacy,PH10462,11
504310,2025-11-26,PHM-0019,Pharmacy,SG20021,12
504311,2025-11-26,PHM-0020,Pharmacy,PH10025,10
504311,2025-11-26,PHM-0020,Pharmacy,PH10052,8
504312,2025-11-26,PHM-0021,Pharmacy,PH10111,8
504313,2025-11-26,PHM-0022,Pharmacy,PH10020,10
504313,2025-11-26,PHM-0022,Pharmacy,SG20036,10
504313,2025-11-26,PHM-0022,Pharmacy,PH10307,12
504313,2025-11-26,PHM-0022,Pharmacy,PH10193,2
504314,2025-11-26,PHM-0023,Pharmacy,PH10349,7
504315,2025-11-26,PHM-0025,Pharmacy,PH10130,4
504316,2025-11-26,PHM-0026,Pharmacy,PH10310,8
504317,2025-11-26,PHM-0027,Pharmacy,PH10382,4
504318,2025-11-26,PHM-0028,Pharmacy,PH10327,10
504319,2025-11-26,PHM-0029,Pharmacy,PH10056,10
504319,2025-11-26,PHM-0029,Pharmacy,PH10257,7
504320,2025-11-26,PHM-0030,Pharmacy,PH10454,5
504320,2025-11-26,PHM-0030,Pharmacy,PH10303,4
504320,2025-11-26,PHM-0030,Pharmacy,PH10451,3
504321,2025-11-26,PHM-0031,Pharmacy,PH10311,3
504321,2025-11-26,PHM-0031,Pharmacy,SG20005,11
504321,2025-11-26,PHM-0031,Pharmacy,PH10049,11
504321,2025-11-26,PHM-0031,Pharmacy,PH10020,4
504322,2025-11-26,PHM-0032,Pharmacy,PH10323,10
504322,2025-11-26,PHM-0032,Pharmacy,PH10094,4
504323,2025-11-26,PHM-0033,Pharmacy,PH10139,6
504324,2025-11-26,PHM-0034,Pharmacy,PH10193,11
504324,2025-11-26,PHM-0034,Pharmacy,PH10239,4
504325,2025-11-26,PHM-0035,Pharmacy,PH10465,9
504326,2025-11-26,PHM-0036,Pharmacy,PH10334,11
504327,2025-11-26,PHM-0037,Pharmacy,PH10462,2
504328,2025-11-26,PHM-0038,Pharmacy,PH10050,2
504329,2025-11-26,PHM-0039,Pharmacy,SG20043,12
504330,2025-11-26,PHM-0042,Pharmacy,SG20034,9
504331,2025-11-26,PHM-0043,Pharmacy,PH10494,4
504332,2025-11-26,PHM-0044,Pharmacy,PH10427,12
504332,2025-11-26,PHM-0044,Pharmacy,PH10249,10
504332,2025-11-26,PHM-0044,Pharmacy,PH10339,8
504332,2025-11-26,PHM-0044,Pharmacy,PH10172,9
504332,2025-11-26,PHM-0044,Pharmacy,PH10368,11
504333,2025-11-26,PHM-0045,Pharmacy,PH10394,3
504333,2025-11-26,PHM-0045,Pharmacy,PH10270,5
504333,2025-11-26,PHM-0045,Pharmacy,SG20021,12
504333,2025-11-26,PHM-0045,Pharmacy,PH10166,4
504334,2025-11-26,PHM-0046,Pharmacy,PH10055,2
504334,2025-11-26,PHM-0046,Pharmacy,PH10153,8
504335,2025-11-26,PHM-0049,Pharmacy,PH10017,7
504335,2025-11-26,PHM-0049,Pharmacy,PH10323,6
504336,2025-11-26,PHM-0050,Pharmacy,PH10129,5
504336,2025-11-26,PHM-0050,Pharmacy,PH10462,10
504337,2025-11-26,PHM-0051,Pharmacy,PH10257,2
504337,2025-11-26,PHM-0051,Pharmacy,PH10093,10
504338,2025-11-26,PHM-0052,Pharmacy,PH10311,3
504339,2025-11-26,PHM-0053,Pharmacy,PH10206,4
504339,2025-11-26,PHM-0053,Pharmacy,PH10257,3
504340,2025-11-26,PHM-0054,Pharmacy,PH10525,12
504340,2025-11-26,PHM-0054,Pharmacy,PH10176,10
504341,2025-11-26,PHM-0055,Pharmacy,SG20003,2
504342,2025-11-26,PHM-0056,Pharmacy,PH10112,9
504342,2025-11-26,PHM-0056,Pharmacy,PH10446,6
504343,2025-11-26,PHM-0057,Pharmacy,PH10236,6
504344,2025-11-26,PHM-0058,Pharmacy,SG20016,5
504344,2025-11-26,PHM-0058,Pharmacy,SG20041,6
504344,2025-11-26,PHM-0058,Pharmacy,PH10035,6
504345,2025-11-26,PHM-0059,Pharmacy,PH10041,5
504345,2025-11-26,PHM-0059,Pharmacy,PH10050,10
504346,2025-11-26,PHM-0060,Pharmacy,PH10343,12
504347,2025-11-26,PHM-0064,Pharmacy,PH10166,4
504348,2025-11-26,PHM-0065,Pharmacy,PH10385,6
504348,2025-11-26,PHM-0065,Pharmacy,SG20043,11
504349,2025-11-26,PHM-0067,Pharmacy,PH10311,6
504350,2025-11-26,PHM-0069,Pharmacy,PH10065,6
504351,2025-11-26,PHM-0070,Pharmacy,PH10193,4
504351,2025-11-26,PHM-0070,Pharmacy,PH10052,10
504352,2025-11-26,PHM-0071,Pharmacy,PH10451,11
504353,2025-11-26,PHM-0073,Pharmacy,PH10171,10
504354,2025-11-26,PHM-0074,Pharmacy,PH10094,6
504355,2025-11-26,PHM-0075,Pharmacy,PH10025,9
504356,2025-11-26,PHM-0076,Pharmacy,SG20036,8
504357,2025-11-26,PHM-0077,Pharmacy,PH10193,3
504358,2025-11-26,PHM-0078,Pharmacy,PH10172,10
504359,2025-11-26,PHM-0081,Pharmacy,PH10093,3
504360,2025-11-26,PHM-0082,Pharmacy,PH10164,12
504360,2025-11-26,PHM-0082,Pharmacy,PH10204,4
504360,2025-11-26,PHM-0082,Pharmacy,PH10432,6
504360,2025-11-26,PHM-0082,Pharmacy,PH10176,5
504361,2025-11-26,PHM-0083,Pharmacy,PH10340,11
504362,2025-11-26,PHM-0085,Pharmacy,PH10205,3
504363,2025-11-26,PHM-0086,Pharmacy,SG20034,6
504363,2025-11-26,PHM-0086,Pharmacy,PH10166,4
504364,2025-11-26,PHM-0087,Pharmacy,PH10088,4
504365,2025-11-26,PHM-0088,Pharmacy,PH10253,7
504365,2025-11-26,PHM-0088,Pharmacy,SG20006,12
504365,2025-11-26,PHM-0088,Pharmacy,PH10346,7
504366,2025-11-26,PHM-0090,Pharmacy,PH10023,9
504367,2025-11-26,PHM-0091,Pharmacy,PH10376,12
504367,2025-11-26,PHM-0091,Pharmacy,PH10395,7
504367,2025-11-26,PHM-0091,Pharmacy,PH10070,8
504367,2025-11-26,PHM-0091,Pharmacy,SG20046,9
504368,2025-11-26,PHM-0093,Pharmacy,PH10346,4
504368,2025-11-26,PHM-0093,Pharmacy,PH10193,11
504369,2025-11-26,PHM-0095,Pharmacy,PH10285,6
504369,2025-11-26,PHM-0095,Pharmacy,PH10150,2
504369,2025-11-26,PHM-0095,Pharmacy,PH10019,8
504370,2025-11-26,PHM-0096,Pharmacy,PH10193,12
504371,2025-11-26,PHM-0097,Pharmacy,PH10462,8
504372,2025-11-26,PHM-0098,Pharmacy,PH10362,4
504372,2025-11-26,PHM-0098,Pharmacy,PH10166,8
504373,2025-11-26,PHM-0099,Pharmacy,PH10185,6
504374,2025-11-26,PHM-0101,Pharmacy,PH10506,9
504374,2025-11-26,PHM-0101,Pharmacy,PH10050,2
504374,2025-11-26,PHM-0101,Pharmacy,PH10193,6
504374,2025-11-26,PHM-0101,Pharmacy,PH10462,4
504375,2025-11-26,PHM-0102,Pharmacy,PH10150,7
504376,2025-11-26,PHM-0104,Pharmacy,PH10420,2
504377,2025-11-26,PHM-0105,Pharmacy,PH10456,5
504378,2025-11-26,PHM-0106,Pharmacy,PH10191,3
504378,2025-11-26,PHM-0106,Pharmacy,PH10200,10
504379,2025-11-26,PHM-0108,Pharmacy,PH10210,4
504379,2025-11-26,PHM-0108,Pharmacy,PH10206,3
504380,2025-11-26,PHM-0109,Pharmacy,SG20011,12
504380,2025-11-26,PHM-0109,Pharmacy,PH10197,8
504381,2025-11-26,PHM-0112,Pharmacy,PH10366,8
504381,2025-11-26,PHM-0112,Pharmacy,PH10188,9
504382,2025-11-26,PHM-0113,Pharmacy,PH10095,6
504383,2025-11-26,PHM-0114,Pharmacy,SG20014,8
504384,2025-11-26,PHM-0115,Pharmacy,PH10246,11
504385,2025-11-26,PHM-0116,Pharmacy,PH10055,3
504385,2025-11-26,PHM-0116,Pharmacy,PH10164,11
504385,2025-11-26,PHM-0116,Pharmacy,PH10355,2
504386,2025-11-26,PHM-0117,Pharmacy,PH10420,10
504387,2025-11-26,PHM-0118,Pharmacy,PH10248,4
504387,2025-11-26,PHM-0118,Pharmacy,PH10162,7
504387,2025-11-26,PHM-0118,Pharmacy,PH10034,7
504387,2025-11-26,PHM-0118,Pharmacy,PH10166,9
504387,2025-11-26,PHM-0118,Pharmacy,PH10281,9
504387,2025-11-26,PHM-0118,Pharmacy,PH10109,9
504388,2025-11-26,PHM-0119,Pharmacy,PH10120,5
504388,2025-11-26,PHM-0119,Pharmacy,PH10465,11
504389,2025-11-26,PHM-0120,Pharmacy,PH10095,10
504390,2025-11-26,PHM-0121,Pharmacy,PH10456,3
504390,2025-11-26,PHM-0121,Pharmacy,PH10043,8
504391,2025-11-26,PHM-0122,Pharmacy,SG20036,6
504392,2025-11-26,PHM-0123,Pharmacy,PH10193,8
504392,2025-11-26,PHM-0123,Pharmacy,PH10065,8
504393,2025-11-26,PHM-0124,Pharmacy,PH10335,3
504393,2025-11-26,PHM-0124,Pharmacy,PH10035,3
504394,2025-11-26,PHM-0125,Pharmacy,PH10007,12
504394,2025-11-26,PHM-0125,Pharmacy,PH10193,4
504395,2025-11-26,PHM-0126,Pharmacy,PH10085,3
504395,2025-11-26,PHM-0126,Pharmacy,PH10230,3
504396,2025-11-26,PHM-0127,Pharmacy,PH10227,9
504396,2025-11-26,PHM-0127,Pharmacy,PH10355,11
504397,2025-11-26,PHM-0129,Pharmacy,PH10405,6
504398,2025-11-26,PHM-0131,Pharmacy,PH10009,9
504399,2025-11-26,PHM-0132,Pharmacy,PH10356,9
504399,2025-11-26,PHM-0132,Pharmacy,PH10050,4
504400,2025-11-26,PHM-0133,Pharmacy,PH10335,12
504400,2025-11-26,PHM-0133,Pharmacy,PH10420,9
504401,2025-11-26,PHM-0134,Pharmacy,PH10364,9
504402,2025-11-26,PHM-0135,Pharmacy,PH10432,7
504402,2025-11-26,PHM-0135,Pharmacy,PH10426,6
504403,2025-11-26,PHM-0136,Pharmacy,PH10249,7
504404,2025-11-26,PHM-0137,Pharmacy,PH10522,11
504404,2025-11-26,PHM-0137,Pharmacy,PH10290,11
504405,2025-11-26,PHM-0138,Pharmacy,PH10166,9
504405,2025-11-26,PHM-0138,Pharmacy,PH10276,3
504406,2025-11-26,PHM-0139,Pharmacy,PH10166,9
504407,2025-11-26,PHM-0140,Pharmacy,PH10520,7
504407,2025-11-26,PHM-0140,Pharmacy,PH10311,5
504408,2025-11-26,PHM-0141,Pharmacy,PH10029,11
504409,2025-11-26,PHM-0143,Pharmacy,PH10338,6
504410,2025-11-26,PHM-0144,Pharmacy,PH10479,5
504410,2025-11-26,PHM-0144,Pharmacy,SG20011,2
504411,2025-11-26,PHM-0145,Pharmacy,PH10148,3
504411,2025-11-26,PHM-0145,Pharmacy,PH10353,9
504412,2025-11-26,PHM-0148,Pharmacy,PH10101,4
504413,2025-11-26,PHM-0149,Pharmacy,PH10427,5
504413,2025-11-26,PHM-0149,Pharmacy,PH10161,10
504413,2025-11-26,PHM-0149,Pharmacy,PH10196,6
504414,2025-11-26,PHM-0150,Pharmacy,PH10510,10
504415,2025-11-26,PHM-0151,Pharmacy,PH10313,8
504415,2025-11-26,PHM-0151,Pharmacy,PH10065,5
504415,2025-11-26,PHM-0151,Pharmacy,SG20041,4
504416,2025-11-26,PHM-0152,Pharmacy,PH10499,7
504416,2025-11-26,PHM-0152,Pharmacy,PH10166,3
504417,2025-11-26,PHM-0154,Pharmacy,PH10367,12
504417,2025-11-26,PHM-0154,Pharmacy,SG20021,7
504417,2025-11-26,PHM-0154,Pharmacy,PH10234,7
504418,2025-11-26,PHM-0157,Pharmacy,PH10167,6
504418,2025-11-26,PHM-0157,Pharmacy,PH10456,4
504419,2025-11-26,PHM-0158,Pharmacy,PH10462,9
504420,2025-11-26,PHM-0161,Pharmacy,PH10256,7
504421,2025-11-26,PHM-0162,Pharmacy,PH10432,6
504422,2025-11-26,PHM-0163,Pharmacy,PH10217,9
504423,2025-11-26,PHM-0164,Pharmacy,PH10498,5
504424,2025-11-26,PHM-0165,Pharmacy,PH10105,2
504424,2025-11-26,PHM-0165,Pharmacy,PH10093,10
504424,2025-11-26,PHM-0165,Pharmacy,PH10432,11
504425,2025-11-26,PHM-0166,Pharmacy,PH10432,12
504426,2025-11-26,PHM-0167,Pharmacy,PH10045,8
504427,2025-11-26,PHM-0168,Pharmacy,PH10340,12
504427,2025-11-26,PHM-0168,Pharmacy,PH10193,5
504427,2025-11-26,PHM-0168,Pharmacy,PH10035,9
504427,2025-11-26,PHM-0168,Pharmacy,PH10365,11
504427,2025-11-26,PHM-0168,Pharmacy,PH10426,7
504428,2025-11-26,PHM-0169,Pharmacy,PH10206,9
504428,2025-11-26,PHM-0169,Pharmacy,PH10119,8
504429,2025-11-26,PHM-0170,Pharmacy,PH10242,10
504430,2025-11-26,PHM-0171,Pharmacy,PH10065,8
504431,2025-11-26,PHM-0172,Pharmacy,PH10086,2
504432,2025-11-26,PHM-0173,Pharmacy,PH10353,11
504433,2025-11-26,PHM-0174,Pharmacy,PH10420,6
504434,2025-11-26,PHM-0175,Pharmacy,PH10157,6
504435,2025-11-26,PHM-0177,Pharmacy,PH10253,12
504435,2025-11-26,PHM-0177,Pharmacy,SG20041,4
504436,2025-11-26,PHM-0178,Pharmacy,PH10230,5
504437,2025-11-26,PHM-0179,Pharmacy,PH10236,8
504437,2025-11-26,PHM-0179,Pharmacy,SG20036,9
504437,2025-11-26,PHM-0179,Pharmacy,PH10104,3
504437,2025-11-26,PHM-0179,Pharmacy,PH10166,11
504438,2025-11-26,PHM-0181,Pharmacy,SG20041,2
504439,2025-11-26,PHM-0182,Pharmacy,PH10215,2
504439,2025-11-26,PHM-0182,Pharmacy,PH10367,6
504439,2025-11-26,PHM-0182,Pharmacy,PH10201,4
504440,2025-11-26,PHM-0183,Pharmacy,PH10048,3
504440,2025-11-26,PHM-0183,Pharmacy,PH10112,11
504441,2025-11-26,PHM-0184,Pharmacy,PH10119,10
504442,2025-11-26,PHM-0185,Pharmacy,PH10333,12
504442,2025-11-26,PHM-0185,Pharmacy,PH10355,11
504442,2025-11-26,PHM-0185,Pharmacy,PH10257,6
504443,2025-11-26,PHM-0186,Pharmacy,PH10073,3
504443,2025-11-26,PHM-0186,Pharmacy,PH10528,7
504444,2025-11-26,PHM-0187,Pharmacy,PH10049,7
504444,2025-11-26,PHM-0187,Pharmacy,PH10227,5
504445,2025-11-26,PHM-0188,Pharmacy,PH10114,4
504446,2025-11-26,PHM-0191,Pharmacy,PH10172,10
504446,2025-11-26,PHM-0191,Pharmacy,PH10444,7
504447,2025-11-26,PHM-0194,Pharmacy,PH10048,7
504447,2025-11-26,PHM-0194,Pharmacy,PH10193,8
504448,2025-11-26,PHM-0195,Pharmacy,PH10427,8
504449,2025-11-26,PHM-0196,Pharmacy,PH10183,9
504449,2025-11-26,PHM-0196,Pharmacy,PH10155,7
504450,2025-11-26,PHM-0197,Pharmacy,PH10075,5
504450,2025-11-26,PHM-0197,Pharmacy,PH10035,4
504451,2025-11-26,PHM-0198,Pharmacy,PH10049,3
504452,2025-11-26,PHM-0199,Pharmacy,PH10213,8
504452,2025-11-26,PHM-0199,Pharmacy,PH10311,7
504453,2025-11-26,PHM-0200,Pharmacy,SG20011,12
504453,2025-11-26,PHM-0200,Pharmacy,PH10093,6
504454,2025-11-26,PHM-0201,Pharmacy,PH10118,5
504455,2025-11-26,PHM-0202,Pharmacy,PH10456,2
504455,2025-11-26,PHM-0202,Pharmacy,PH10191,11
504456,2025-11-26,PHM-0203,Pharmacy,SG20021,2
504457,2025-11-26,PHM-0204,Pharmacy,PH10065,7
504457,2025-11-26,PHM-0204,Pharmacy,PH10209,3
504458,2025-11-26,PHM-0206,Pharmacy,PH10020,3
504459,2025-11-26,PHM-0207,Pharmacy,PH10193,9
504459,2025-11-26,PHM-0207,Pharmacy,PH10148,9
504460,2025-11-26,PHM-0208,Pharmacy,SG20043,7
504461,2025-11-26,PHM-0210,Pharmacy,PH10523,12
504461,2025-11-26,PHM-0210,Pharmacy,PH10490,10
504462,2025-11-26,PHM-0211,Pharmacy,PH10155,9
504463,2025-11-26,PHM-0212,Pharmacy,PH10446,7
504464,2025-11-26,PHM-0213,Pharmacy,PH10283,11
504464,2025-11-26,PHM-0213,Pharmacy,PH10308,3
504464,2025-11-26,PHM-0213,Pharmacy,SG20011,2
504464,2025-11-26,PHM-0213,Pharmacy,PH10520,9
504465,2025-11-26,PHM-0215,Pharmacy,PH10230,10
504465,2025-11-26,PHM-0215,Pharmacy,PH10166,3
504466,2025-11-26,PHM-0216,Pharmacy,PH10462,4
504467,2025-11-26,PHM-0217,Pharmacy,PH10338,7
504468,2025-11-26,PHM-0218,Pharmacy,PH10162,11
504468,2025-11-26,PHM-0218,Pharmacy,PH10009,11
504468,2025-11-26,PHM-0218,Pharmacy,PH10065,9
504469,2025-11-26,PHM-0219,Pharmacy,PH10067,10
504470,2025-11-26,PHM-0220,Pharmacy,PH10253,11
504470,2025-11-26,PHM-0220,Pharmacy,PH10331,9
504471,2025-11-26,PHM-0221,Pharmacy,PH10084,7
504471,2025-11-26,PHM-0221,Pharmacy,PH10200,2
504472,2025-11-26,PHM-0222,Pharmacy,PH10131,6
504473,2025-11-26,PHM-0223,Pharmacy,PH10122,3
504473,2025-11-26,PHM-0223,Pharmacy,PH10356,7
504474,2025-11-26,PHM-0225,Pharmacy,SG20035,8
504475,2025-11-26,PHM-0226,Pharmacy,PH10335,12
504475,2025-11-26,PHM-0226,Pharmacy,PH10032,6
504476,2025-11-26,PHM-0227,Pharmacy,PH10355,11
504476,2025-11-26,PHM-0227,Pharmacy,PH10140,4
504477,2025-11-26,PHM-0228,Pharmacy,PH10176,6
504478,2025-11-26,PHM-0229,Pharmacy,PH10197,4
504479,2025-11-26,PHM-0230,Pharmacy,PH10230,3
504480,2025-11-26,PHM-0231,Pharmacy,PH10107,4
504481,2025-11-26,PHM-0233,Pharmacy,PH10334,8
504481,2025-11-26,PHM-0233,Pharmacy,SG20067,6
504482,2025-11-26,PHM-0234,Pharmacy,PH10165,5
504483,2025-11-26,PHM-0235,Pharmacy,PH10432,5
504484,2025-11-26,PHM-0236,Pharmacy,PH10176,2
504485,2025-11-26,PHM-0237,Pharmacy,PH10462,9
504485,2025-11-26,PHM-0237,Pharmacy,PH10493,5
504485,2025-11-26,PHM-0237,Pharmacy,PH10183,3
504485,2025-11-26,PHM-0237,Pharmacy,PH10350,9
504486,2025-11-26,PHM-0238,Pharmacy,PH10427,11
504486,2025-11-26,PHM-0238,Pharmacy,SG20021,7
504487,2025-11-26,PHM-0239,Pharmacy,PH10119,3
504487,2025-11-26,PHM-0239,Pharmacy,PH10148,5
504487,2025-11-26,PHM-0239,Pharmacy,PH10338,2
504488,2025-11-26,PHM-0241,Pharmacy,PH10274,6
504489,2025-11-26,PHM-0244,Pharmacy,PH10185,3
504489,2025-11-26,PHM-0244,Pharmacy,PH10183,10
504490,2025-11-26,PHM-0246,Pharmacy,PH10529,9
504490,2025-11-26,PHM-0246,Pharmacy,PH10524,5
504490,2025-11-26,PHM-0246,Pharmacy,PH10355,2
504491,2025-11-26,PHM-0247,Pharmacy,PH10094,3
504492,2025-11-26,PHM-0248,Pharmacy,PH10274,8
504492,2025-11-26,PHM-0248,Pharmacy,PH10374,10
504492,2025-11-26,PHM-0248,Pharmacy,PH10172,10
504493,2025-11-26,PHM-0249,Pharmacy,PH10009,2
504494,2025-11-26,PHM-0250,Pharmacy,PH10173,11
504495,2025-11-26,PHM-0251,Pharmacy,PH10174,4
504496,2025-11-26,PHM-0252,Pharmacy,PH10139,8
504497,2025-11-26,PHM-0253,Pharmacy,PH10209,11
504498,2025-11-26,PHM-0254,Pharmacy,PH10248,5
504499,2025-11-26,PHM-0255,Pharmacy,SG20021,6
504500,2025-11-26,PHM-0257,Pharmacy,PH10196,9
504501,2025-11-26,PHM-0259,Pharmacy,PH10105,3
504501,2025-11-26,PHM-0259,Pharmacy,PH10197,4
504501,2025-11-26,PHM-0259,Pharmacy,PH10193,3
504502,2025-11-26,PHM-0260,Pharmacy,PH10204,6
504502,2025-11-26,PHM-0260,Pharmacy,PH10197,8
504503,2025-11-27,DST-0001,Distributor,PH10517,81
504503,2025-11-27,DST-0001,Distributor,PH10137,700
504503,2025-11-27,DST-0001,Distributor,PH10532,202
504503,2025-11-27,DST-0001,Distributor,PH10166,155
504503,2025-11-27,DST-0001,Distributor,PH10245,203
504504,2025-11-27,DST-0002,Distributor,PH10462,96
504504,2025-11-27,DST-0002,Distributor,PH10355,144
504504,2025-11-27,DST-0002,Distributor,PH10307,1400
504504,2025-11-27,DST-0002,Distributor,PH10196,180
504504,2025-11-27,DST-0002,Distributor,PH10095,277
504504,2025-11-27,DST-0002,Distributor,PH10209,480
504504,2025-11-27,DST-0002,Distributor,PH10044,840
504505,2025-11-27,DST-0003,Distributor,PH10049,1260
504505,2025-11-27,DST-0003,Distributor,PH10253,275
504505,2025-11-27,DST-0003,Distributor,PH10338,420
504505,2025-11-27,DST-0003,Distributor,SG20008,185
504505,2025-11-27,DST-0003,Distributor,PH10209,240
504505,2025-11-27,DST-0003,Distributor,PH10475,48
504505,2025-11-27,DST-0003,Distributor,SG20039,300
504506,2025-11-27,DST-0004,Distributor,PH10256,65
504506,2025-11-27,DST-0004,Distributor,PH10193,720
504506,2025-11-27,DST-0004,Distributor,PH10100,900
504506,2025-11-27,DST-0004,Distributor,PH10120,900
504506,2025-11-27,DST-0004,Distributor,PH10119,102
504506,2025-11-27,DST-0004,Distributor,PH10121,240
504506,2025-11-27,DST-0004,Distributor,PH10175,60
504507,2025-11-27,DST-0005,Distributor,PH10394,60
504507,2025-11-27,DST-0005,Distributor,PH10334,116
504507,2025-11-27,DST-0005,Distributor,PH10155,222
504507,2025-11-27,DST-0005,Distributor,PH10333,120
504507,2025-11-27,DST-0005,Distributor,PH10195,720
504507,2025-11-27,DST-0005,Distributor,PH10009,294
504507,2025-11-27,DST-0005,Distributor,PH10197,120
504507,2025-11-27,DST-0005,Distributor,PH10394,100
504508,2025-11-27,DST-0006,Distributor,PH10402,94
504508,2025-11-27,DST-0006,Distributor,SG20017,80
504508,2025-11-27,DST-0006,Distributor,PH10338,120
504508,2025-11-27,DST-0006,Distributor,PH10017,700
504508,2025-11-27,DST-0006,Distributor,PH10101,202
504508,2025-11-27,DST-0006,Distributor,PH10107,145
504508,2025-11-27,DST-0006,Distributor,PH10272,120
504508,2025-11-27,DST-0006,Distributor,SG20006,500
504508,2025-11-27,DST-0006,Distributor,PH10280,113
504508,2025-11-27,DST-0006,Distributor,PH10191,97
504509,2025-11-27,DST-0007,Distributor,PH10481,129
504509,2025-11-27,DST-0007,Distributor,PH10201,360
504509,2025-11-27,DST-0007,Distributor,PH10183,60
504509,2025-11-27,DST-0007,Distributor,PH10399,100
504510,2025-11-27,DST-0008,Distributor,PH10362,168
504510,2025-11-27,DST-0008,Distributor,PH10361,216
504510,2025-11-27,DST-0008,Distributor,PH10101,360
504510,2025-11-27,DST-0008,Distributor,PH10307,235
504510,2025-11-27,DST-0008,Distributor,SG20032,200
504510,2025-11-27,DST-0008,Distributor,PH10309,255
504510,2025-11-27,DST-0008,Distributor,PH10009,69
504511,2025-11-27,DST-0009,Distributor,PH10426,100
504511,2025-11-27,DST-0009,Distributor,PH10359,300
504511,2025-11-27,DST-0009,Distributor,PH10380,20
504511,2025-11-27,DST-0009,Distributor,PH10462,336
504512,2025-11-27,DST-0010,Distributor,PH10376,273
504512,2025-11-27,DST-0010,Distributor,PH10084,1680
504512,2025-11-27,DST-0010,Distributor,PH10148,480
504512,2025-11-27,DST-0010,Distributor,PH10196,254
504513,2025-11-27,DST-0011,Distributor,PH10091,23
504513,2025-11-27,DST-0011,Distributor,PH10138,291
504513,2025-11-27,DST-0011,Distributor,PH10110,360
504513,2025-11-27,DST-0011,Distributor,PH10245,1260
504513,2025-11-27,DST-0011,Distributor,PH10183,300
504513,2025-11-27,DST-0011,Distributor,PH10408,600
504513,2025-11-27,DST-0011,Distributor,PH10101,180
504513,2025-11-27,DST-0011,Distributor,PH10185,360
504513,2025-11-27,DST-0011,Distributor,PH10209,241
504513,2025-11-27,DST-0011,Distributor,PH10226,225
504513,2025-11-27,DST-0011,Distributor,PH10023,1260
504514,2025-11-27,DST-0012,Distributor,PH10480,269
504514,2025-11-27,DST-0012,Distributor,PH10217,133
504514,2025-11-27,DST-0012,Distributor,SG20041,265
504514,2025-11-27,DST-0012,Distributor,PH10232,1440
504514,2025-11-27,DST-0012,Distributor,PH10281,30
504514,2025-11-27,DST-0012,Distributor,PH10255,840
504514,2025-11-27,DST-0012,Distributor,PH10528,298
