sku,batch,expiry_date,stock_type,qty_units,snapshot_date,description,principal,category,product_group,storage_condition,units_per_case,case_length_cm,case_width_cm,case_height_cm,case_cbm,case_weight_kg,unit_cost_nzd,ti,hi,cases_per_pallet,pallet_height_cm,pallet_weight_kg,pallet_cbm,cases,cbm,pallets,value_nzd,positions_naive,zone,positions,shelf_bins,months_to_expiry
PH10199,19955635,2028-11-20,Saleable,1982,2026-02-28,Levothyroxine 100mcg Tablets 10x10,Arcadine Pharma,Pharma,Tablets,Below 25C,180.0,54.0,40.9,28.2,0.06228,10.18,23.19,4.0,3.0,12.0,99.6,147.16,0.74736,11.011111111111111,0.685772,0.9175925925925926,45962.58,1.0,Pallet racking,1.0,0,32.76315789473684
PH10199,19954129,2027-12-17,Saleable,457,2026-02-28,Levothyroxine 100mcg Tablets 10x10,Arcadine Pharma,Pharma,Tablets,Below 25C,180.0,54.0,40.9,28.2,0.06228,10.18,23.19,4.0,3.0,12.0,99.6,147.16,0.74736,2.5388888888888888,0.15812199999999998,0.21157407407407405,10597.83,1.0,Shelving,0.0,1,21.611842105263158
PH10200,20050918,2028-10-23,Saleable,47626,2026-02-28,Escitalopram 20mg Tablets 2x14,Halvora Healthcare,Pharma,Tablets,Below 25C,120.0,42.3,43.9,24.5,0.0455,8.04,11.88,4.0,5.0,20.0,137.5,185.8,0.91,396.8833333333333,18.058191666666666,19.844166666666666,565796.88,20.0,Pallet racking,20.0,0,31.842105263157897
PH10200,20068625,2027-04-18,FOC,2381,2026-02-28,Escitalopram 20mg Tablets 2x14,Halvora Healthcare,Pharma,Tablets,Below 25C,120.0,42.3,43.9,24.5,0.0455,8.04,11.88,4.0,5.0,20.0,137.5,185.8,0.91,19.841666666666665,0.9027958333333332,0.9920833333333332,28286.280000000002,1.0,Pallet racking,1.0,0,13.618421052631579
PH10201,20169668,2028-05-16,Saleable,2315,2026-02-28,Montelukast 10mg Tablets 30s,Corvane Pharma,Pharma,Tablets,Below 25C,120.0,36.2,43.1,32.0,0.04993,13.57,2.54,6.0,4.0,24.0,143.0,350.68,1.19832,19.291666666666668,0.9632329166666668,0.8038194444444445,5880.1,1.0,Pallet racking,1.0,0,26.578947368421055
PH10202,20216711,2027-07-27,Saleable,461,2026-02-28,Telmisartan 40mg Tablets 100s,Halvora Healthcare,Pharma,Tablets,Below 25C,180.0,30.1,28.7,33.6,0.02903,4.95,15.19,12.0,3.0,36.0,115.8,203.2,1.04508,2.561111111111111,0.07434905555555554,0.07114197530864197,7002.59,1.0,Shelving,0.0,1,16.907894736842106
PH10202,20216078,2028-10-22,Saleable,690,2026-02-28,Telmisartan 40mg Tablets 100s,Halvora Healthcare,Pharma,Tablets,Below 25C,180.0,30.1,28.7,33.6,0.02903,4.95,15.19,12.0,3.0,36.0,115.8,203.2,1.04508,3.8333333333333335,0.11128166666666667,0.10648148148148148,10481.1,1.0,Shelving,0.0,1,31.80921052631579
PH10202,20277492,2027-04-24,Saleable,555,2026-02-28,Telmisartan 40mg Tablets 100s,Halvora Healthcare,Pharma,Tablets,Below 25C,180.0,30.1,28.7,33.6,0.02903,4.95,15.19,12.0,3.0,36.0,115.8,203.2,1.04508,3.0833333333333335,0.08950916666666667,0.08564814814814815,8430.449999999999,1.0,Shelving,0.0,1,13.81578947368421
PH10203,20311944,2026-12-25,Saleable,670,2026-02-28,Atorvastatin 40mg Tablets 2x14,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,100.0,36.0,37.4,34.5,0.04645,8.11,8.48,6.0,3.0,18.0,118.5,170.98,0.8361,6.7,0.311215,0.37222222222222223,5681.6,1.0,Pallet racking,1.0,0,9.868421052631579
PH10203,20363868,2026-10-04,Saleable,83,2026-02-28,Atorvastatin 40mg Tablets 2x14,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,100.0,36.0,37.4,34.5,0.04645,8.11,8.48,6.0,3.0,18.0,118.5,170.98,0.8361,0.83,0.0385535,0.04611111111111111,703.84,1.0,Shelving,0.0,1,7.171052631578948
PH10204,20429455,2028-08-26,Saleable,3862,2026-02-28,Warfarin 5mg Tablets 2x14,Venrick Laboratories,Pharma,Tablets,Below 25C,180.0,44.4,29.3,15.1,0.01964,4.11,7.22,8.0,5.0,40.0,90.5,189.4,0.7856000000000001,21.455555555555556,0.42138711111111116,0.5363888888888889,27883.64,1.0,Pallet racking,1.0,0,29.93421052631579
PH10205,20544747,2027-05-24,Saleable,27564,2026-02-28,Glimepiride 2mg Tablets 10x10,Arcadine Pharma,Pharma,Tablets,Below 25C,180.0,48.2,33.3,20.6,0.03306,8.85,22.64,6.0,5.0,30.0,118.0,290.5,0.9918,153.13333333333333,5.062588,5.104444444444444,624048.96,6.0,Pallet racking,6.0,0,14.80263157894737
PH10205,20537642,2028-04-22,Saleable,6073,2026-02-28,Glimepiride 2mg Tablets 10x10,Arcadine Pharma,Pharma,Tablets,Below 25C,180.0,48.2,33.3,20.6,0.03306,8.85,22.64,6.0,5.0,30.0,118.0,290.5,0.9918,33.73888888888889,1.1154076666666666,1.1246296296296296,137492.72,2.0,Pallet racking,2.0,0,25.789473684210527
PH10206,20645039,2028-02-07,Saleable,8255,2026-02-28,Glimepiride 4mg Tablets 10x10,Venrick Laboratories,Pharma,Tablets,Below 25C,100.0,47.8,30.0,31.9,0.04574,13.32,10.59,8.0,2.0,16.0,78.8,238.12,0.73184,82.55,3.775837,5.159375,87420.45,6.0,Pallet racking,6.0,0,23.322368421052634
PH10206,20659304,2028-11-24,Saleable,4410,2026-02-28,Glimepiride 4mg Tablets 10x10,Venrick Laboratories,Pharma,Tablets,Below 25C,100.0,47.8,30.0,31.9,0.04574,13.32,10.59,8.0,2.0,16.0,78.8,238.12,0.73184,44.1,2.017134,2.75625,46701.9,3.0,Pallet racking,3.0,0,32.89473684210527
PH10206,20677135,2027-11-25,Saleable,11549,2026-02-28,Glimepiride 4mg Tablets 10x10,Venrick Laboratories,Pharma,Tablets,Below 25C,100.0,47.8,30.0,31.9,0.04574,13.32,10.59,8.0,2.0,16.0,78.8,238.12,0.73184,115.49,5.2825126000000004,7.218125,122303.91,8.0,Pallet racking,8.0,0,20.888157894736842
PH10207,20747166,2026-11-29,Saleable,79,2026-02-28,Sertraline 100mg Tablets 2x14,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,43.4,33.2,25.1,0.03617,10.52,17.43,6.0,2.0,12.0,65.2,151.24,0.43404,0.32916666666666666,0.011905958333333333,0.027430555555555555,1376.97,1.0,Shelving,0.0,1,9.013157894736842
PH10207,20735728,2028-07-19,Saleable,82,2026-02-28,Sertraline 100mg Tablets 2x14,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,43.4,33.2,25.1,0.03617,10.52,17.43,6.0,2.0,12.0,65.2,151.24,0.43404,0.3416666666666667,0.012358083333333334,0.02847222222222222,1429.26,1.0,Shelving,0.0,1,28.68421052631579
PH10208,20886649,2026-08-11,Saleable,6046,2026-02-28,Allopurinol 100mg Tablets 30s,Venrick Laboratories,Pharma,Tablets,Below 25C,120.0,59.6,39.0,21.5,0.04997,10.38,11.58,3.0,4.0,12.0,101.0,149.56,0.59964,50.38333333333333,2.5176551666666667,4.198611111111111,70012.68000000001,5.0,Pallet racking,5.0,0,5.394736842105264
PH10208,20882340,2026-07-31,Saleable,2673,2026-02-28,Allopurinol 100mg Tablets 30s,Venrick Laboratories,Pharma,Tablets,Below 25C,120.0,59.6,39.0,21.5,0.04997,10.38,11.58,3.0,4.0,12.0,101.0,149.56,0.59964,22.275,1.1130817499999999,1.85625,30953.34,2.0,Pallet racking,2.0,0,5.032894736842105
PH10208,20898727,2027-02-13,FOC,436,2026-02-28,Allopurinol 100mg Tablets 30s,Venrick Laboratories,Pharma,Tablets,Below 25C,120.0,59.6,39.0,21.5,0.04997,10.38,11.58,3.0,4.0,12.0,101.0,149.56,0.59964,3.6333333333333333,0.18155766666666667,0.30277777777777776,5048.88,1.0,Shelving,0.0,1,11.513157894736842
PH10208,20826160,2025-09-28,Expired,697,2026-02-28,Allopurinol 100mg Tablets 30s,Venrick Laboratories,Pharma,Tablets,Below 25C,120.0,59.6,39.0,21.5,0.04997,10.38,11.58,3.0,4.0,12.0,101.0,149.56,0.59964,5.808333333333334,0.29024241666666667,0.4840277777777778,8071.26,1.0,Quarantine,0.0,0,-5.032894736842105
PH10209,20923804,2028-08-10,Saleable,57368,2026-02-28,Losartan 50mg Tablets 3x10,Halvora Healthcare,Pharma,Tablets,Below 25C,240.0,50.7,31.1,23.9,0.03768,8.98,15.24,6.0,3.0,18.0,86.69999999999999,186.64,0.67824,239.03333333333333,9.006776,13.27962962962963,874288.3200000001,14.0,Pallet racking,14.0,0,29.407894736842106
PH10209,20935676,2025-05-21,Expired,4589,2026-02-28,Losartan 50mg Tablets 3x10,Halvora Healthcare,Pharma,Tablets,Below 25C,240.0,50.7,31.1,23.9,0.03768,8.98,15.24,6.0,3.0,18.0,86.69999999999999,186.64,0.67824,19.120833333333334,0.720473,1.0622685185185186,69936.36,2.0,Quarantine,0.0,0,-9.30921052631579
PH10210,21032649,2027-05-12,Saleable,1346,2026-02-28,Losartan 100mg Tablets 10x10,Halvora Healthcare,Pharma,Tablets,Below 25C,60.0,40.5,32.4,15.8,0.02073,3.69,5.05,6.0,9.0,54.0,157.20000000000002,224.26,1.11942,22.433333333333334,0.465043,0.4154320987654321,6797.3,1.0,Pallet racking,1.0,0,14.407894736842106
PH10210,21082644,2026-12-18,Saleable,1086,2026-02-28,Losartan 100mg Tablets 10x10,Halvora Healthcare,Pharma,Tablets,Below 25C,60.0,40.5,32.4,15.8,0.02073,3.69,5.05,6.0,9.0,54.0,157.20000000000002,224.26,1.11942,18.1,0.375213,0.3351851851851852,5484.3,1.0,Pallet racking,1.0,0,9.638157894736842
PH10210,21069460,2027-02-26,Damaged,72,2026-02-28,Losartan 100mg Tablets 10x10,Halvora Healthcare,Pharma,Tablets,Below 25C,60.0,40.5,32.4,15.8,0.02073,3.69,5.05,6.0,9.0,54.0,157.20000000000002,224.26,1.11942,1.2,0.024876,0.022222222222222223,363.59999999999997,1.0,Quarantine,0.0,0,11.94078947368421
PH10211,21186881,2027-12-22,Saleable,217,2026-02-28,Esomeprazole 20mg Tablets 10x10,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,120.0,44.5,34.4,24.2,0.03705,7.75,9.56,6.0,3.0,18.0,87.6,164.5,0.6669,1.8083333333333333,0.06699875,0.10046296296296296,2074.52,1.0,Shelving,0.0,1,21.776315789473685
PH10211,21199643,2026-04-22,Damaged,6,2026-02-28,Esomeprazole 20mg Tablets 10x10,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,120.0,44.5,34.4,24.2,0.03705,7.75,9.56,6.0,3.0,18.0,87.6,164.5,0.6669,0.05,0.0018525,0.002777777777777778,57.36,1.0,Quarantine,0.0,0,1.743421052631579
PH10212,21273048,2028-09-19,Saleable,7440,2026-02-28,Esomeprazole 20mg Tablets 2x14,Venrick Laboratories,Pharma,Tablets,Below 25C,60.0,48.7,25.7,29.1,0.03642,9.31,16.59,8.0,2.0,16.0,73.2,173.96,0.58272,124.0,4.5160800000000005,7.75,123429.6,8.0,Pallet racking,8.0,0,30.72368421052632
PH10212,21289569,2028-01-24,Saleable,19958,2026-02-28,Esomeprazole 20mg Tablets 2x14,Venrick Laboratories,Pharma,Tablets,Below 25C,60.0,48.7,25.7,29.1,0.03642,9.31,16.59,8.0,2.0,16.0,73.2,173.96,0.58272,332.6333333333333,12.114506,20.789583333333333,331103.22,21.0,Pallet racking,21.0,0,22.861842105263158
PH10212,21222072,2026-11-01,Saleable,1365,2026-02-28,Esomeprazole 20mg Tablets 2x14,Venrick Laboratories,Pharma,Tablets,Below 25C,60.0,48.7,25.7,29.1,0.03642,9.31,16.59,8.0,2.0,16.0,73.2,173.96,0.58272,22.75,0.828555,1.421875,22645.35,2.0,Pallet racking,2.0,0,8.092105263157896
PH10213,21373103,2028-09-05,Saleable,3534,2026-02-28,Rosuvastatin 5mg Tablets 10x10,Halvora Healthcare,Pharma,Tablets,Below 25C,60.0,52.6,27.8,26.4,0.0386,9.47,13.62,6.0,5.0,30.0,147.0,309.1,1.158,58.9,2.27354,1.9633333333333334,48133.079999999994,2.0,Pallet racking,2.0,0,30.263157894736842
PH10214,21444231,2028-10-09,Saleable,253,2026-02-28,Furosemide 40mg Tablets 10x10,Corvane Pharma,Pharma,Tablets,Below 25C,120.0,54.1,32.0,23.2,0.04016,6.45,24.05,4.0,4.0,16.0,107.8,128.2,0.64256,2.1083333333333334,0.08467066666666667,0.13177083333333334,6084.650000000001,1.0,Shelving,0.0,1,31.38157894736842
PH10214,21472725,2028-02-18,Saleable,333,2026-02-28,Furosemide 40mg Tablets 10x10,Corvane Pharma,Pharma,Tablets,Below 25C,120.0,54.1,32.0,23.2,0.04016,6.45,24.05,4.0,4.0,16.0,107.8,128.2,0.64256,2.775,0.111444,0.1734375,8008.650000000001,1.0,Shelving,0.0,1,23.68421052631579
PH10214,21497693,2025-12-02,Expired,46,2026-02-28,Furosemide 40mg Tablets 10x10,Corvane Pharma,Pharma,Tablets,Below 25C,120.0,54.1,32.0,23.2,0.04016,6.45,24.05,4.0,4.0,16.0,107.8,128.2,0.64256,0.38333333333333336,0.015394666666666668,0.023958333333333335,1106.3,1.0,Quarantine,0.0,0,-2.8947368421052633
PH10215,21523944,2028-11-26,Saleable,14606,2026-02-28,Bisoprolol 5mg Tablets 10x10,Halvora Healthcare,Pharma,Tablets,Below 25C,120.0,54.7,42.0,24.8,0.05698,16.99,19.38,4.0,2.0,8.0,64.6,160.92,0.45584,121.71666666666667,6.9354156666666675,15.214583333333334,283064.27999999997,16.0,Pallet racking,16.0,0,32.96052631578947
PH10215,21556878,2025-05-01,Expired,1168,2026-02-28,Bisoprolol 5mg Tablets 10x10,Halvora Healthcare,Pharma,Tablets,Below 25C,120.0,54.7,42.0,24.8,0.05698,16.99,19.38,4.0,2.0,8.0,64.6,160.92,0.45584,9.733333333333333,0.5546053333333333,1.2166666666666666,22635.84,2.0,Quarantine,0.0,0,-9.967105263157896
PH10216,21661958,2027-05-21,Saleable,912,2026-02-28,Metoprolol 50mg Tablets 30s,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,32.7,41.0,24.1,0.03231,7.21,19.17,6.0,3.0,18.0,87.30000000000001,154.78,0.58158,3.8,0.12277799999999998,0.2111111111111111,17483.04,1.0,Shelving,0.0,1,14.703947368421053
PH10216,21675429,2027-10-14,Saleable,154,2026-02-28,Metoprolol 50mg Tablets 30s,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,32.7,41.0,24.1,0.03231,7.21,19.17,6.0,3.0,18.0,87.30000000000001,154.78,0.58158,0.6416666666666667,0.02073225,0.03564814814814815,2952.1800000000003,1.0,Shelving,0.0,1,19.50657894736842
PH10216,21652279,2027-07-11,Saleable,143,2026-02-28,Metoprolol 50mg Tablets 30s,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,32.7,41.0,24.1,0.03231,7.21,19.17,6.0,3.0,18.0,87.30000000000001,154.78,0.58158,0.5958333333333333,0.019251374999999998,0.033101851851851855,2741.3100000000004,1.0,Shelving,0.0,1,16.38157894736842
PH10217,21721642,2026-10-15,Saleable,12837,2026-02-28,Paracetamol 500mg Tablets 100s,Halvora Healthcare,Pharma,Tablets,Below 25C,240.0,43.2,25.2,27.1,0.0295,7.46,16.07,8.0,5.0,40.0,150.5,323.4,1.18,53.4875,1.57788125,1.3371875,206290.59,2.0,Pallet racking,2.0,0,7.532894736842105
PH10217,21737800,2028-10-10,Saleable,6707,2026-02-28,Paracetamol 500mg Tablets 100s,Halvora Healthcare,Pharma,Tablets,Below 25C,240.0,43.2,25.2,27.1,0.0295,7.46,16.07,8.0,5.0,40.0,150.5,323.4,1.18,27.945833333333333,0.8244020833333333,0.6986458333333333,107781.49,1.0,Pallet racking,1.0,0,31.414473684210527
PH10217,21747826,2028-02-28,Saleable,18391,2026-02-28,Paracetamol 500mg Tablets 100s,Halvora Healthcare,Pharma,Tablets,Below 25C,240.0,43.2,25.2,27.1,0.0295,7.46,16.07,8.0,5.0,40.0,150.5,323.4,1.18,76.62916666666666,2.2605604166666664,1.9157291666666665,295543.37,2.0,Pallet racking,2.0,0,24.013157894736842
PH10218,21880234,2027-11-04,Saleable,6745,2026-02-28,Ibuprofen 400mg Tablets 2x14,Venrick Laboratories,Pharma,Tablets,Below 25C,60.0,37.4,25.9,31.3,0.03032,6.3,20.05,9.0,2.0,18.0,77.6,138.39999999999998,0.54576,112.41666666666667,3.4084733333333332,6.24537037037037,135237.25,7.0,Pallet racking,7.0,0,20.197368421052634
PH10219,21929968,2028-01-26,Saleable,3765,2026-02-28,Warfarin 1mg Tablets 10x10,Venrick Laboratories,Pharma,Tablets,Below 25C,180.0,55.7,28.1,24.6,0.0385,9.61,17.06,6.0,4.0,24.0,113.4,255.64,0.924,20.916666666666668,0.8052916666666667,0.8715277777777778,64230.899999999994,1.0,Pallet racking,1.0,0,22.92763157894737
PH10219,21993338,2028-02-17,Saleable,6304,2026-02-28,Warfarin 1mg Tablets 10x10,Venrick Laboratories,Pharma,Tablets,Below 25C,180.0,55.7,28.1,24.6,0.0385,9.61,17.06,6.0,4.0,24.0,113.4,255.64,0.924,35.022222222222226,1.3483555555555558,1.4592592592592595,107546.23999999999,2.0,Pallet racking,2.0,0,23.651315789473685
PH10219,21955249,2027-10-21,FOC,503,2026-02-28,Warfarin 1mg Tablets 10x10,Venrick Laboratories,Pharma,Tablets,Below 25C,180.0,55.7,28.1,24.6,0.0385,9.61,17.06,6.0,4.0,24.0,113.4,255.64,0.924,2.7944444444444443,0.1075861111111111,0.11643518518518518,8581.179999999998,1.0,Shelving,0.0,1,19.736842105263158
PH10219,21965542,2025-12-18,Expired,805,2026-02-28,Warfarin 1mg Tablets 10x10,Venrick Laboratories,Pharma,Tablets,Below 25C,180.0,55.7,28.1,24.6,0.0385,9.61,17.06,6.0,4.0,24.0,113.4,255.64,0.924,4.472222222222222,0.17218055555555556,0.1863425925925926,13733.3,1.0,Quarantine,0.0,0,-2.368421052631579
PH10220,22020749,2026-08-02,Saleable,417,2026-02-28,Metformin 500mg Tablets 3x10,Venrick Laboratories,Pharma,Tablets,Below 25C,120.0,58.7,27.5,27.3,0.04407,9.58,3.61,6.0,5.0,30.0,151.5,312.4,1.3220999999999998,3.475,0.15314325,0.11583333333333333,1505.37,1.0,Shelving,0.0,1,5.098684210526316
PH10220,22087507,2026-02-18,Expired,33,2026-02-28,Metformin 500mg Tablets 3x10,Venrick Laboratories,Pharma,Tablets,Below 25C,120.0,58.7,27.5,27.3,0.04407,9.58,3.61,6.0,5.0,30.0,151.5,312.4,1.3220999999999998,0.275,0.01211925,0.009166666666666667,119.13,1.0,Quarantine,0.0,0,-0.32894736842105265
PH10221,22194205,2029-01-27,Saleable,226,2026-02-28,Rosuvastatin 10mg Tablets 100s,Arcadine Pharma,Pharma,Tablets,Below 25C,120.0,41.5,25.0,29.3,0.0304,8.62,7.68,8.0,5.0,40.0,161.5,369.8,1.216,1.8833333333333333,0.05725333333333333,0.04708333333333333,1735.6799999999998,1.0,Shelving,0.0,1,35.0
PH10221,22175069,2027-05-27,Saleable,836,2026-02-28,Rosuvastatin 10mg Tablets 100s,Arcadine Pharma,Pharma,Tablets,Below 25C,120.0,41.5,25.0,29.3,0.0304,8.62,7.68,8.0,5.0,40.0,161.5,369.8,1.216,6.966666666666667,0.21178666666666668,0.17416666666666666,6420.48,1.0,Shelving,0.0,1,14.901315789473685
PH10222,22220109,2027-12-27,Saleable,2498,2026-02-28,Escitalopram 10mg Tablets 100s,Arcadine Pharma,Pharma,Tablets,Below 25C,120.0,30.8,31.4,23.8,0.02302,4.18,18.68,9.0,6.0,54.0,157.8,250.72,1.24308,20.816666666666666,0.47919966666666663,0.3854938271604938,46662.64,1.0,Pallet racking,1.0,0,21.940789473684212
PH10222,22287804,2027-12-05,Sample,49,2026-02-28,Escitalopram 10mg Tablets 100s,Arcadine Pharma,Pharma,Tablets,Below 25C,120.0,30.8,31.4,23.8,0.02302,4.18,18.68,9.0,6.0,54.0,157.8,250.72,1.24308,0.4083333333333333,0.009399833333333333,0.007561728395061728,915.3199999999999,1.0,Shelving,0.0,1,21.217105263157897
PH10222,22290464,2025-11-04,Expired,199,2026-02-28,Escitalopram 10mg Tablets 100s,Arcadine Pharma,Pharma,Tablets,Below 25C,120.0,30.8,31.4,23.8,0.02302,4.18,18.68,9.0,6.0,54.0,157.8,250.72,1.24308,1.6583333333333334,0.03817483333333333,0.030709876543209877,3717.32,1.0,Quarantine,0.0,0,-3.8157894736842106
PH10223,22367631,2028-01-14,Saleable,1610,2026-02-28,Metformin 850mg Tablets 100s,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,60.0,44.8,37.1,17.9,0.02975,4.67,10.58,4.0,3.0,12.0,68.69999999999999,81.03999999999999,0.357,26.833333333333332,0.7982916666666666,2.236111111111111,17033.8,3.0,Pallet racking,3.0,0,22.532894736842106
PH10224,22486546,2028-05-31,Saleable,582,2026-02-28,Telmisartan 80mg Tablets 2x14,Halvora Healthcare,Pharma,Tablets,Below 25C,100.0,47.8,36.6,21.1,0.03691,9.9,16.63,6.0,3.0,18.0,78.30000000000001,203.2,0.66438,5.82,0.2148162,0.32333333333333336,9678.66,1.0,Shelving,0.0,1,27.072368421052634
PH10224,22459444,2028-07-16,Saleable,104,2026-02-28,Telmisartan 80mg Tablets 2x14,Halvora Healthcare,Pharma,Tablets,Below 25C,100.0,47.8,36.6,21.1,0.03691,9.9,16.63,6.0,3.0,18.0,78.30000000000001,203.2,0.66438,1.04,0.0383864,0.05777777777777778,1729.52,1.0,Shelving,0.0,1,28.585526315789476
PH10225,22544865,2028-07-30,Saleable,1306,2026-02-28,Metoprolol 100mg Tablets 30s,Venrick Laboratories,Pharma,Tablets,Below 25C,120.0,43.3,28.6,19.5,0.02415,6.15,5.39,8.0,7.0,56.0,151.5,369.4,1.3524,10.883333333333333,0.2628325,0.1943452380952381,7039.339999999999,1.0,Pallet racking,1.0,0,29.04605263157895
PH10226,22657170,2028-07-21,Saleable,26,2026-02-28,Esomeprazole 40mg Tablets 2x14,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,34.2,41.9,28.1,0.04027,9.38,10.5,6.0,5.0,30.0,155.5,306.40000000000003,1.2081,0.10833333333333334,0.004362583333333334,0.0036111111111111114,273.0,1.0,Shelving,0.0,1,28.75
PH10226,22647788,2026-12-29,Saleable,180,2026-02-28,Esomeprazole 40mg Tablets 2x14,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,34.2,41.9,28.1,0.04027,9.38,10.5,6.0,5.0,30.0,155.5,306.40000000000003,1.2081,0.75,0.0302025,0.025,1890.0,1.0,Shelving,0.0,1,10.0
PH10226,22624905,2027-08-07,Saleable,654,2026-02-28,Esomeprazole 40mg Tablets 2x14,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,34.2,41.9,28.1,0.04027,9.38,10.5,6.0,5.0,30.0,155.5,306.40000000000003,1.2081,2.725,0.10973575,0.09083333333333334,6867.0,1.0,Shelving,0.0,1,17.269736842105264
PH10226,22610966,2028-08-02,Saleable,482,2026-02-28,Esomeprazole 40mg Tablets 2x14,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,34.2,41.9,28.1,0.04027,9.38,10.5,6.0,5.0,30.0,155.5,306.40000000000003,1.2081,2.0083333333333333,0.08087558333333333,0.06694444444444445,5061.0,1.0,Shelving,0.0,1,29.144736842105264
PH10227,22777277,2027-10-18,Saleable,14178,2026-02-28,Metformin 850mg Tablets 30s,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,36.7,31.8,28.9,0.03373,9.98,18.76,9.0,3.0,27.0,101.7,294.46000000000004,0.91071,59.075,1.9925997500000003,2.187962962962963,265979.28,3.0,Pallet racking,3.0,0,19.638157894736842
PH10227,22723109,2027-05-18,Saleable,7945,2026-02-28,Metformin 850mg Tablets 30s,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,36.7,31.8,28.9,0.03373,9.98,18.76,9.0,3.0,27.0,101.7,294.46000000000004,0.91071,33.104166666666664,1.1166035416666666,1.22608024691358,149048.2,2.0,Pallet racking,2.0,0,14.605263157894738
PH10228,22845386,2027-05-20,Saleable,31,2026-02-28,Metformin 500mg Tablets 30s,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,240.0,32.3,30.1,17.4,0.01692,2.61,16.73,9.0,5.0,45.0,102.0,142.45,0.7614000000000001,0.12916666666666668,0.0021855000000000004,0.002870370370370371,518.63,1.0,Shelving,0.0,1,14.671052631578949
PH10228,22877819,2027-12-17,Saleable,211,2026-02-28,Metformin 500mg Tablets 30s,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,240.0,32.3,30.1,17.4,0.01692,2.61,16.73,9.0,5.0,45.0,102.0,142.45,0.7614000000000001,0.8791666666666667,0.0148755,0.019537037037037037,3530.03,1.0,Shelving,0.0,1,21.611842105263158
PH10229,22951863,2028-01-02,Saleable,100,2026-02-28,Loratadine 10mg Tablets 100s,Venrick Laboratories,Pharma,Tablets,Below 25C,100.0,50.6,36.2,17.1,0.03132,8.95,24.25,4.0,4.0,16.0,83.4,168.2,0.50112,1.0,0.03132,0.0625,2425.0,1.0,Shelving,0.0,1,22.138157894736842
PH10230,23021602,2028-02-24,Saleable,26168,2026-02-28,Losartan 50mg Tablets 100s,Dunmore Therapeutics,Pharma,Tablets,Below 25C,60.0,56.2,39.2,18.5,0.04076,11.86,24.87,4.0,7.0,28.0,144.5,357.08,1.14128,436.1333333333333,17.776794666666664,15.576190476190476,650798.16,16.0,Pallet racking,16.0,0,23.88157894736842
PH10230,23073906,2028-08-18,Saleable,35942,2026-02-28,Losartan 50mg Tablets 100s,Dunmore Therapeutics,Pharma,Tablets,Below 25C,60.0,56.2,39.2,18.5,0.04076,11.86,24.87,4.0,7.0,28.0,144.5,357.08,1.14128,599.0333333333333,24.416598666666665,21.39404761904762,893877.54,22.0,Pallet racking,22.0,0,29.67105263157895
PH10230,23082641,2026-07-10,Saleable,5147,2026-02-28,Losartan 50mg Tablets 100s,Dunmore Therapeutics,Pharma,Tablets,Below 25C,60.0,56.2,39.2,18.5,0.04076,11.86,24.87,4.0,7.0,28.0,144.5,357.08,1.14128,85.78333333333333,3.4965286666666664,3.063690476190476,128005.89,4.0,Pallet racking,4.0,0,4.342105263157895
PH10231,23173777,2028-05-08,Saleable,2193,2026-02-28,Furosemide 40mg Tablets 30s,Corvane Pharma,Pharma,Tablets,Below 25C,100.0,39.3,43.8,18.2,0.03133,7.94,3.68,6.0,6.0,36.0,124.2,310.84000000000003,1.1278799999999998,21.93,0.6870668999999999,0.6091666666666666,8070.240000000001,1.0,Pallet racking,1.0,0,26.315789473684212
PH10232,23292050,2027-10-21,Saleable,2401,2026-02-28,Azithromycin 500mg Tablets 3x10,Venrick Laboratories,Pharma,Tablets,Below 25C,240.0,46.6,33.8,21.2,0.03339,6.08,21.18,4.0,7.0,28.0,163.4,195.24,0.93492,10.004166666666666,0.33403912500000005,0.3572916666666667,50853.18,1.0,Pallet racking,1.0,0,19.736842105263158
PH10232,23293004,2027-10-07,Saleable,775,2026-02-28,Azithromycin 500mg Tablets 3x10,Venrick Laboratories,Pharma,Tablets,Below 25C,240.0,46.6,33.8,21.2,0.03339,6.08,21.18,4.0,7.0,28.0,163.4,195.24,0.93492,3.2291666666666665,0.10782187500000001,0.11532738095238095,16414.5,1.0,Shelving,0.0,1,19.276315789473685
